year,state,type_of_crime,is_high_impact,total,total_population,crime_per_100k
2024,Tlaxcala,Kidnapping,1,12,1342977,0.8935372683225401
2024,Tlaxcala,Extortion,1,1,1342977,0.07446143902687835
2024,Veracruz de Ignacio de la Llave,Domestic violence,1,11321,8062579,140.41412803521058
2024,Veracruz de Ignacio de la Llave,Theft with violence,1,5304,8062579,65.78540191668199
2024,Veracruz de Ignacio de la Llave,Drug dealing,1,2539,8062579,31.49116430363039
2024,Veracruz de Ignacio de la Llave,Sexual crimes,1,2187,8062579,27.125315609310622
2024,Veracruz de Ignacio de la Llave,Homicide,1,1767,8062579,21.91606432631544
2024,Veracruz de Ignacio de la Llave,Extortion,1,938,8062579,11.63399453202257
2024,Veracruz de Ignacio de la Llave,Feminicide,1,53,8062579,0.6573578999970109
2024,Veracruz de Ignacio de la Llave,Kidnapping,1,28,8062579,0.3472834188663454
2024,Yucatán,Drug dealing,1,462,2320898,19.906088074529773
2024,Yucatán,Domestic violence,1,301,2320898,12.969117987951217
2024,Yucatán,Homicide,1,201,2320898,8.660440915542175
2024,Yucatán,Sexual crimes,1,177,2320898,7.626358418164003
2024,Yucatán,Theft with violence,1,20,2320898,0.8617354144818082
2024,Yucatán,Feminicide,1,7,2320898,0.30160739506863293
2024,Yucatán,Extortion,1,1,2320898,0.043086770724090416
2024,Yucatán,Kidnapping,1,0,2320898,0.0
2024,Zacatecas,Domestic violence,1,3624,1622138,223.40885917227757
2024,Zacatecas,Theft with violence,1,1658,1622138,102.21078601204088
2024,Zacatecas,Sexual crimes,1,823,1622138,50.735510788847805
2024,Zacatecas,Homicide,1,792,1622138,48.82445266678914
2024,Zacatecas,Drug dealing,1,409,1622138,25.2136378039353
2024,Zacatecas,Extortion,1,62,1622138,3.822116244117332
2024,Zacatecas,Kidnapping,1,9,1622138,0.5548233257589675
2024,Zacatecas,Feminicide,1,8,1622138,0.49317628956352666
2025,Aguascalientes,Domestic violence,1,2339,1425607,164.0704626169765
2025,Aguascalientes,Drug dealing,1,2260,1425607,158.52896345205937
2025,Aguascalientes,Theft with violence,1,994,1425607,69.72468569528628
2025,Aguascalientes,Sexual crimes,1,446,1425607,31.28491933611437
2025,Aguascalientes,Homicide,1,190,1425607,13.32765621942092
2025,Aguascalientes,Extortion,1,71,1425607,4.980334692520449
2025,Aguascalientes,Feminicide,1,3,1425607,0.21043667714875136
2025,Aguascalientes,Kidnapping,1,0,1425607,0.0
2025,Baja California,Domestic violence,1,13065,3769020,346.6418326249264
2025,Baja California,Drug dealing,1,7408,3769020,196.54976625223534
2025,Baja California,Theft with violence,1,3569,3769020,94.69305018280615
2025,Baja California,Sexual crimes,1,3408,3769020,90.42138274670869
2025,Baja California,Homicide,1,1665,3769020,44.175939634175464
2025,Baja California,Extortion,1,81,3769020,2.149099765986914
2025,Baja California,Feminicide,1,27,3769020,0.7163665886623047
2025,Baja California,Kidnapping,1,3,3769020,0.07959628762914497
2025,Baja California Sur,Domestic violence,1,2781,798447,348.3011395872237
2025,Baja California Sur,Drug dealing,1,922,798447,115.4741642212946
2025,Baja California Sur,Sexual crimes,1,724,798447,90.67602483320746
2025,Baja California Sur,Theft with violence,1,322,798447,40.32828728769724
2025,Baja California Sur,Homicide,1,192,798447,24.04668061875115
2025,Baja California Sur,Extortion,1,111,798447,13.901987232715507
2025,Baja California Sur,Feminicide,1,5,798447,0.6262156411133113
2025,Baja California Sur,Kidnapping,1,1,798447,0.12524312822266223
2025,Campeche,Domestic violence,1,455,928363,49.011001084705015
2025,Campeche,Sexual crimes,1,360,928363,38.77793492416221
2025,Campeche,Drug dealing,1,331,928363,35.65415683304914
2025,Campeche,Homicide,1,157,928363,16.91148828637074
2025,Campeche,Theft with violence,1,138,928363,14.864875054262178
2025,Campeche,Extortion,1,19,928363,2.046613232108561
2025,Campeche,Feminicide,1,9,928363,0.9694483731040552
2025,Campeche,Kidnapping,1,1,928363,0.10771648590045058
2025,Chiapas,Drug dealing,1,1293,5543828,23.32323441492052
2025,Chiapas,Homicide,1,931,5543828,16.79345030184919
2025,Chiapas,Domestic violence,1,693,5543828,12.500387818669699
2025,Chiapas,Theft with violence,1,414,5543828,7.467764151413067
2025,Chiapas,Sexual crimes,1,412,5543828,7.431687996092231
2025,Chiapas,Extortion,1,80,5543828,1.443046212833443
2025,Chiapas,Feminicide,1,23,5543828,0.41487578618961485
2025,Chiapas,Kidnapping,1,10,5543828,0.18038077660418037
2025,Chihuahua,Domestic violence,1,12146,3741869,324.5971465061978
2025,Chihuahua,Sexual crimes,1,3309,3741869,88.43174360192727
2025,Chihuahua,Drug dealing,1,3128,3741869,83.59458869351118
2025,Chihuahua,Homicide,1,1515,3741869,40.48778832182527
2025,Chihuahua,Theft with violence,1,1051,3741869,28.087568004117728
2025,Chihuahua,Kidnapping,1,58,3741869,1.5500275397134426
2025,Chihuahua,Feminicide,1,40,3741869,1.0689845101472017
2025,Chihuahua,Extortion,1,10,3741869,0.26724612753680044
2025,Ciudad de México,Domestic violence,1,28718,9209944,311.8151424156325
2025,Ciudad de México,Theft with violence,1,9723,9209944,105.57067447967111
2025,Ciudad de México,Sexual crimes,1,6365,9209944,69.1100836226583
2025,Ciudad de México,Drug dealing,1,5266,9209944,57.1773291998301
2025,Ciudad de México,Extortion,1,1400,9209944,15.200961048188784
2025,Ciudad de México,Homicide,1,1243,9209944,13.496281844927612
2025,Ciudad de México,Feminicide,1,40,9209944,0.43431317280539383
2025,Ciudad de México,Kidnapping,1,25,9209944,0.27144573300337116
2025,Coahuila de Zaragoza,Domestic violence,1,12634,3146771,401.4909251419948
2025,Coahuila de Zaragoza,Drug dealing,1,4601,3146771,146.21337237441173
2025,Coahuila de Zaragoza,Sexual crimes,1,1617,3146771,51.38600806985955
2025,Coahuila de Zaragoza,Theft with violence,1,462,3146771,14.681716591388442
2025,Coahuila de Zaragoza,Homicide,1,257,3146771,8.167102086551578
2025,Coahuila de Zaragoza,Extortion,1,60,3146771,1.9067164404400574
2025,Coahuila de Zaragoza,Feminicide,1,8,3146771,0.25422885872534096
2025,Coahuila de Zaragoza,Kidnapping,1,0,3146771,0.0
2025,Colima,Domestic violence,1,3541,731391,484.1459629664571
2025,Colima,Drug dealing,1,1904,731391,260.32587220788884
2025,Colima,Homicide,1,577,731391,78.89077114703353
2025,Colima,Sexual crimes,1,559,731391,76.42970722910181
2025,Colima,Extortion,1,113,731391,15.450012373682476
2025,Colima,Theft with violence,1,96,731391,13.125674228969181
2025,Colima,Feminicide,1,3,731391,0.4101773196552869
2025,Colima,Kidnapping,1,1,731391,0.136725773218429
2025,Durango,Domestic violence,1,4207,1832650,229.55828990805665
2025,Durango,Drug dealing,1,828,1832650,45.18047635937031
2025,Durango,Sexual crimes,1,722,1832650,39.39650233268764
2025,Durango,Homicide,1,219,1832650,11.949908602297219
2025,Durango,Theft with violence,1,218,1832650,11.895342809592666
2025,Durango,Extortion,1,16,1832650,0.8730526832728563
2025,Durango,Feminicide,1,6,1832650,0.3273947562273211
2025,Durango,Kidnapping,1,0,1832650,0.0
2025,Guanajuato,Drug dealing,1,18977,6166934,307.7217949794825
2025,Guanajuato,Domestic violence,1,14226,6166934,230.6818915201622
2025,Guanajuato,Theft with violence,1,7923,6166934,128.47551149404228
2025,Guanajuato,Homicide,1,2800,6166934,45.403437105050905
2025,Guanajuato,Sexual crimes,1,2775,6166934,44.998049273755804
2025,Guanajuato,Extortion,1,1060,6166934,17.188444046912128
2025,Guanajuato,Feminicide,1,11,6166934,0.17837064576984285
2025,Guanajuato,Kidnapping,1,10,6166934,0.16215513251803895
2025,Guerrero,Domestic violence,1,2208,3540685,62.36081436219263
2025,Guerrero,Theft with violence,1,1698,3540685,47.95682191440357
2025,Guerrero,Homicide,1,1243,3540685,35.10620120118
2025,Guerrero,Sexual crimes,1,808,3540685,22.82044293688933
2025,Guerrero,Drug dealing,1,702,3540685,19.82667195754494
2025,Guerrero,Extortion,1,100,3540685,2.824312244664521
2025,Guerrero,Feminicide,1,14,3540685,0.395403714253033
2025,Guerrero,Kidnapping,1,5,3540685,0.14121561223322607
2025,Hidalgo,Domestic violence,1,6442,3082841,208.96309605328332
2025,Hidalgo,Theft with violence,1,2931,3082841,95.0746405669316
2025,Hidalgo,Sexual crimes,1,1629,3082841,52.84086983402647
2025,Hidalgo,Drug dealing,1,711,3082841,23.063142082254647
2025,Hidalgo,Homicide,1,358,3082841,11.61266507095241
2025,Hidalgo,Extortion,1,169,3082841,5.4819564161758585
2025,Hidalgo,Feminicide,1,14,3082841,0.45412656702048537
2025,Hidalgo,Kidnapping,1,5,3082841,0.16218805965017333
2025,Jalisco,Domestic violence,1,10511,8348151,125.90812025321536
2025,Jalisco,Theft with violence,1,9205,8348151,110.26393748747476
2025,Jalisco,Sexual crimes,1,5383,8348151,64.48134443183885
2025,Jalisco,Drug dealing,1,2040,8348151,24.43654888369892
2025,Jalisco,Homicide,1,1674,8348151,20.052344525152936
2025,Jalisco,Extortion,1,372,8348151,4.456076561145097
2025,Jalisco,Feminicide,1,30,8348151,0.35936101299557227
2025,Jalisco,Kidnapping,1,12,8348151,0.14374440519822893
2025,Michoacán de Ocampo,Theft with violence,1,4007,4748846,84.37839424567568
2025,Michoacán de Ocampo,Homicide,1,1965,4748846,41.37847384396125
2025,Michoacán de Ocampo,Drug dealing,1,1715,4748846,36.11403696813921
2025,Michoacán de Ocampo,Domestic violence,1,1445,4748846,30.428445142251398
2025,Michoacán de Ocampo,Sexual crimes,1,1244,4748846,26.19583789409048
2025,Michoacán de Ocampo,Extortion,1,238,4748846,5.011743905782584
2025,Michoacán de Ocampo,Kidnapping,1,36,4748846,0.758078910118374
2025,Michoacán de Ocampo,Feminicide,1,20,4748846,0.42115495006576337
2025,Morelos,Domestic violence,1,4833,1971520,245.14080506411298
2025,Morelos,Theft with violence,1,3941,1971520,199.89652653789972
2025,Morelos,Homicide,1,1151,1971520,58.38135043012498
2025,Morelos,Sexual crimes,1,1022,1971520,51.838175620840765
2025,Morelos,Drug dealing,1,878,1971520,44.53416653140724
2025,Morelos,Extortion,1,339,1971520,17.194854731374775
2025,Morelos,Feminicide,1,32,1971520,1.6231131309852296
2025,Morelos,Kidnapping,1,20,1971520,1.0144457068657686
2025,México,Theft with violence,1,40176,16992418,236.43486171302987
2025,México,Domestic violence,1,21873,16992418,128.7221159460649
2025,México,Sexual crimes,1,9130,16992418,53.729845864196605
2025,México,Drug dealing,1,3036,16992418,17.866792118696704
2025,México,Homicide,1,2347,16992418,13.81204252390684
2025,México,Extortion,1,1927,16992418,11.340351914600971
2025,México,Feminicide,1,47,16992418,0.27659394913660906
2025,México,Kidnapping,1,29,16992418,0.170664351594929
2025,Nayarit,Domestic violence,1,1744,1235456,141.16245337753833
2025,Nayarit,Sexual crimes,1,522,1235456,42.25160588479072
2025,Nayarit,Drug dealing,1,516,1235456,41.765955242436796
2025,Nayarit,Homicide,1,354,1235456,28.65338789888106
2025,Nayarit,Theft with violence,1,172,1235456,13.921985080812268
2025,Nayarit,Extortion,1,37,1235456,2.99484562784915
2025,Nayarit,Feminicide,1,10,1235456,0.8094177372565272
2025,Nayarit,Kidnapping,1,6,1235456,0.4856506423539163
2025,Nuevo León,Domestic violence,1,16378,5784442,283.13880578282226
2025,Nuevo León,Drug dealing,1,6992,5784442,120.87596348965035
2025,Nuevo León,Sexual crimes,1,3280,5784442,56.70382726631195
2025,Nuevo León,Theft with violence,1,1730,5784442,29.907811332536482
2025,Nuevo León,Homicide,1,1089,5784442,18.82636216250418
2025,Nuevo León,Extortion,1,806,5784442,13.93392828556324
2025,Nuevo León,Kidnapping,1,13,5784442,0.2247407787994071
2025,Nuevo León,Feminicide,1,12,5784442,0.20745302658406808
2025,Oaxaca,Domestic violence,1,3257,4132148,78.8209909228808
2025,Oaxaca,Homicide,1,1439,4132148,34.82450289776649
2025,Oaxaca,Theft with violence,1,1362,4132148,32.96106528614174
2025,Oaxaca,Sexual crimes,1,1158,4132148,28.02416563975927
2025,Oaxaca,Drug dealing,1,613,4132148,14.834899427610047
2025,Oaxaca,Extortion,1,64,4132148,1.5488312616101843
2025,Oaxaca,Kidnapping,1,16,4132148,0.38720781540254606
2025,Oaxaca,Feminicide,1,14,4132148,0.3388068384772278
2025,Puebla,Theft with violence,1,10609,6583278,161.1507215706218
2025,Puebla,Domestic violence,1,8810,6583278,133.82390960855673
2025,Puebla,Sexual crimes,1,1891,6583278,28.724292062404167
2025,Puebla,Homicide,1,1359,6583278,20.643211482182583
2025,Puebla,Drug dealing,1,1309,6583278,19.883711427650482
2025,Puebla,Extortion,1,207,6583278,3.1443302257629098
2025,Puebla,Feminicide,1,22,6583278,0.3341800239941257
2025,Puebla,Kidnapping,1,19,6583278,0.2886100207221995
2025,Querétaro,Domestic violence,1,4127,2368467,174.24773070513544
2025,Querétaro,Drug dealing,1,2033,2368467,85.83611255719417
2025,Querétaro,Sexual crimes,1,1822,2368467,76.92739649739684
2025,Querétaro,Theft with violence,1,1512,2368467,63.83876152802636
2025,Querétaro,Homicide,1,398,2368467,16.80411844454662
2025,Querétaro,Extortion,1,227,2368467,9.584258509829354
2025,Querétaro,Feminicide,1,11,2368467,0.4644354343970171
2025,Querétaro,Kidnapping,1,0,2368467,0.0
2025,Quintana Roo,Domestic violence,1,6268,1857985,337.35471491965757
2025,Quintana Roo,Drug dealing,1,2288,1857985,123.14415886027068
2025,Quintana Roo,Sexual crimes,1,1762,1857985,94.83391954186928
2025,Quintana Roo,Theft with violence,1,1651,1857985,88.85970554121803
2025,Quintana Roo,Homicide,1,1045,1857985,56.243726402527464
2025,Quintana Roo,Extortion,1,182,1857985,9.795558091157893
2025,Quintana Roo,Feminicide,1,14,1857985,0.7535044685506073
2025,Quintana Roo,Kidnapping,1,0,1857985,0.0
2025,San Luis Potosí,Drug dealing,1,10386,2822255,368.00359995818945
2025,San Luis Potosí,Domestic violence,1,8438,2822255,298.98077955393825
2025,San Luis Potosí,Theft with violence,1,2707,2822255,95.91620884718071
2025,San Luis Potosí,Sexual crimes,1,1389,2822255,49.215963830341344
2025,San Luis Potosí,Homicide,1,428,2822255,15.16517819970201
2025,San Luis Potosí,Extortion,1,141,2822255,4.99600496765884
2025,San Luis Potosí,Feminicide,1,5,2822255,0.1771632967254908
2025,San Luis Potosí,Kidnapping,1,3,2822255,0.10629797803529448
2025,Sinaloa,Theft with violence,1,6228,3026943,205.7521400303871
2025,Sinaloa,Domestic violence,1,5773,3026943,190.72047276740923
2025,Sinaloa,Homicide,1,1619,3026943,53.48630615112343
2025,Sinaloa,Sexual crimes,1,933,3026943,30.82317704694142
2025,Sinaloa,Drug dealing,1,314,3026943,10.373502243022086
2025,Sinaloa,Extortion,1,88,3026943,2.90722355855396
2025,Sinaloa,Feminicide,1,48,3026943,1.5857583046657966
2025,Sinaloa,Kidnapping,1,10,3026943,0.33036631347204093
2025,Sonora,Domestic violence,1,4593,2944840,155.96772659974735
2025,Sonora,Drug dealing,1,4522,2944840,153.55672973743904
2025,Sonora,Theft with violence,1,1935,2944840,65.70815392347292
2025,Sonora,Homicide,1,1000,2944840,33.957702286032514
2025,Sonora,Sexual crimes,1,862,2944840,29.27153937056003
2025,Sonora,Extortion,1,55,2944840,1.8676736257317885
2025,Sonora,Kidnapping,1,30,2944840,1.0187310685809756
2025,Sonora,Feminicide,1,20,2944840,0.6791540457206504
2025,Tabasco,Domestic violence,1,5993,2402598,249.43831635587807
2025,Tabasco,Theft with violence,1,2272,2402598,94.56430081103872
2025,Tabasco,Homicide,1,880,2402598,36.62701791976851
2025,Tabasco,Drug dealing,1,831,2402598,34.58755896741777
2025,Tabasco,Sexual crimes,1,584,2402598,24.307020983119106
2025,Tabasco,Extortion,1,154,2402598,6.40972813595949
2025,Tabasco,Kidnapping,1,32,2402598,1.331891560718855
2025,Tabasco,Feminicide,1,23,2402598,0.9572970592666772
2025,Tamaulipas,Domestic violence,1,6973,3527735,197.66223936888684
2025,Tamaulipas,Theft with violence,1,1916,3527735,54.31246961577329
2025,Tamaulipas,Sexual crimes,1,1222,3527735,34.639790120289646
2025,Tamaulipas,Homicide,1,752,3527735,21.316793920178245
2025,Tamaulipas,Drug dealing,1,470,3527735,13.322996200111403
2025,Tamaulipas,Extortion,1,108,3527735,3.061454445983046
2025,Tamaulipas,Feminicide,1,22,3527735,0.6236296093669167
2025,Tamaulipas,Kidnapping,1,8,3527735,0.22677440340615154
2025,Tlaxcala,Theft with violence,1,563,1342977,41.92179017213251
2025,Tlaxcala,Homicide,1,102,1342977,7.595066780741591
2025,Tlaxcala,Drug dealing,1,102,1342977,7.595066780741591
2025,Tlaxcala,Domestic violence,1,41,1342977,3.0529190001020123
2025,Tlaxcala,Sexual crimes,1,29,1342977,2.159381731779472
2025,Tlaxcala,Extortion,1,12,1342977,0.8935372683225401
2025,Tlaxcala,Kidnapping,1,10,1342977,0.7446143902687835
2025,Tlaxcala,Feminicide,1,7,1342977,0.5212300731881485
2025,Veracruz de Ignacio de la Llave,Domestic violence,1,9037,8062579,112.08572343911297
2025,Veracruz de Ignacio de la Llave,Theft with violence,1,4484,8062579,55.614958935596164
2025,Veracruz de Ignacio de la Llave,Drug dealing,1,2118,8062579,26.26951004138998
2025,Veracruz de Ignacio de la Llave,Sexual crimes,1,1751,8062579,21.71761665839181
2025,Veracruz de Ignacio de la Llave,Homicide,1,1543,8062579,19.137796975384674
2025,Veracruz de Ignacio de la Llave,Extortion,1,662,8062579,8.210772260340024
2025,Veracruz de Ignacio de la Llave,Feminicide,1,33,8062579,0.40929831509247844
2025,Veracruz de Ignacio de la Llave,Kidnapping,1,24,8062579,0.2976715018854389
2025,Yucatán,Drug dealing,1,271,2320898,11.676514866228503
2025,Yucatán,Domestic violence,1,251,2320898,10.814779451746695
2025,Yucatán,Sexual crimes,1,169,2320898,7.28166425237128
2025,Yucatán,Homicide,1,156,2320898,6.721536232958105
2025,Yucatán,Theft with violence,1,39,2320898,1.6803840582395262
2025,Yucatán,Feminicide,1,6,2320898,0.25852062434454254
2025,Yucatán,Extortion,1,2,2320898,0.08617354144818083
2025,Yucatán,Kidnapping,1,0,2320898,0.0
2025,Zacatecas,Domestic violence,1,2911,1622138,179.45452236492824
2025,Zacatecas,Theft with violence,1,1005,1622138,61.95527137641803
2025,Zacatecas,Sexual crimes,1,639,1622138,39.39245612888669
2025,Zacatecas,Drug dealing,1,473,1622138,29.15904812044351
2025,Zacatecas,Homicide,1,428,1622138,26.384931491648675
2025,Zacatecas,Extortion,1,54,1622138,3.328939954553805
2025,Zacatecas,Feminicide,1,5,1622138,0.30823518097720415
2025,Zacatecas,Kidnapping,1,2,1622138,0.12329407239088166
